date,MU,HYNIX_USD,USDKRW,rMU,rHY,z,pos_leadlag_ls,pos_leadlag_lf,pos_meanrev,ret_leadlag_ls,ret_leadlag_lf,ret_meanrev,ret_buyhold,eq_leadlag_ls,eq_leadlag_lf,eq_meanrev,eq_buyhold
2024-12-10,97.61166381835938,117.9706358685984,1426.5999755859375,-0.04699258070240653,0.007172076859921717,-0.8953634129160806,0.0,0.0,1.0,0.0,0.0,0.05867666929821387,0.007172076859921717,3.1271679560089396,1.544614640951887,1.2481616303522622,1.235280944605567
2024-12-11,101.55194091796875,118.3302173387096,1433.949951171875,0.03957340815864541,0.0030434231851490523,-1.6422322379128111,-1.0,0.0,1.0,-0.0035434231851490523,0.0,-0.04032964184213171,0.0030434231851490523,3.1160870765697624,1.544614640951887,1.1978237188390644,1.2390404272725524
2024-12-12,97.75096893310547,121.69930345227975,1429.1500244140625,-0.03814728959754454,0.028074108383753682,-0.22875302246347937,1.0,1.0,0.0,0.02707410838375368,0.02757410838375368,0.06988412549665543,0.028074108383753682,3.2004523558140265,1.5872060124726273,1.281532581929284,1.2738253825196544
2024-12-13,101.9897689819336,121.39423369814676,1427.8599853515625,0.04244939297930461,-0.0025098973659281043,-1.1772670620102068,-1.0,0.0,0.0,0.0015098973659281043,-0.0005,-0.001,-0.0025098973659281043,3.205284710395849,1.586412409466391,1.2802510493473547,1.270628211547416
2024-12-16,107.7210922241211,123.45292823240615,1434.449951171875,0.05467290321103757,0.01681655636746715,-2.03345210657273,1.0,1.0,1.0,0.01581655636746715,0.01631655636746715,-0.0,0.01681655636746715,3.255981276691606,1.6122971969674988,1.2802510493473547,1.291995802488997
2024-12-17,108.05939483642578,126.96339118642692,1431.3499755859375,0.003135620779237236,0.028038851032605727,-1.4701777303083021,1.0,1.0,1.0,0.028038851032605727,0.028038851032605727,0.02360216234980301,0.028038851032605727,3.3472752506737153,1.6575041578935583,1.3104677424625566,1.3282218803297379
2024-12-18,103.38279724121094,126.17146322479192,1436.4200439453125,-0.044242450886669005,-0.006256985409073046,-0.5753311250755646,0.0,0.0,1.0,-0.0005,-0.0005,0.04223342238145613,-0.006256985409073046,3.3456016130483786,1.6566754058146116,1.3658132801472511,1.3199112154045032
2024-12-19,86.65647888183594,119.07691396830865,1451.5,-0.1764867931841101,-0.0578721809258953,2.136595074578653,-1.0,0.0,1.0,0.0573721809258953,-0.0,0.13556006343737817,-0.0578721809258953,3.5375460740981577,1.6566754058146116,1.550963015047626,1.2435250747404953
2024-12-20,89.67138671875,115.77470479186181,1437.449951171875,0.034199945460069436,-0.02812351767459642,0.8204618809081626,-1.0,0.0,1.0,0.02812351767459642,-0.0,-0.06560718479829816,-0.02812351767459642,3.6370343136377565,1.6566754058146116,1.4492086979040706,1.2085527753222272
2024-12-23,89.27337646484375,115.88794989156635,1445.4200439453125,-0.004448421995247642,0.0009776725461403402,0.9329163753545427,0.0,0.0,1.0,-0.0005,0.0,0.005853211587285852,0.0009776725461403402,3.6352157964809377,1.6566754058146116,1.457691223047038,1.2097343441912214
2024-12-24,88.8355712890625,115.35339944721024,1442.699951171875,-0.004916160171227979,-0.004623320163597455,0.9414147540489469,0.0,0.0,1.0,-0.0,-0.0,0.000764867124603442,-0.004623320163597455,3.6352157964809377,1.6566754058146116,1.4588061631413696,1.2041413550051259
2024-12-26,89.37288665771484,115.257586777906,1457.6099853515625,0.006030207578922031,-0.0008309463168743036,0.7683206950477299,0.0,0.0,1.0,-0.0,-0.0,-0.007440146727414312,-0.0008309463168743036,3.6352157964809377,1.6566754058146116,1.4479524312407415,1.2031407781811883
2024-12-27,88.18880462646484,117.48293991253814,1466.989990234375,-0.013337331663294982,0.01912362222341013,1.4013111700999534,0.0,0.0,1.0,0.0,0.0,0.033741543207204044,0.01912362222341013,3.6352157964809377,1.6566754058146116,1.4968085807614273,1.226149187904705
2024-12-30,84.99562072753906,116.6171327103504,1472.800048828125,-0.036880288972914066,-0.0073969319203950334,1.9521565909107272,0.0,0.0,1.0,-0.0,-0.0,0.03302443298794047,-0.0073969319203950334,3.6352157964809377,1.6566754058146116,1.5462398354325575,1.2170794458375263
2025-01-02,87.0081787109375,114.75041330201218,1473.52001953125,0.02340238809719697,-0.01613674819406441,1.1332726561187048,-1.0,0.0,1.0,0.01563674819406441,-0.0,-0.04178612609611999,-0.01613674819406441,3.692058750521596,1.6566754058146116,1.4816284626943288,1.1974397412878746
2025-01-03,89.53882598876953,122.07722634090916,1471.6500244140625,0.02867021873508424,0.06189439657120843,1.6382177498990385,0.0,0.0,1.0,-0.0005,0.0,0.030471395131502835,0.06189439657120843,3.6902127211463354,1.6566754058146116,1.5267757490191687,1.2715545515052715
2025-01-06,98.89421844482422,134.6503029997113,1465.530029296875,0.09937843718070738,0.09802722226559979,1.4143908182956442,0.0,0.0,1.0,0.0,0.0,-0.010893075952553483,0.09802722226559979,3.6902127211463354,1.6566754058146116,1.5101444648225861,1.3962015121485138
2025-01-07,101.5344467163086,131.96293351502456,1459.449951171875,0.026347339098435008,-0.020159993083004757,0.5226640773371758,1.0,1.0,1.0,-0.020659993083004757,-0.020659993083004757,-0.049037082653633116,-0.020159993083004757,3.6139729518526362,1.6224485033896978,1.4360913858821545,1.368054099321119
2025-01-08,99.04365539550781,132.44689599229045,1451.8800048828125,-0.02483740089230846,0.003660703678245447,1.063635595833107,0.0,0.0,1.0,-0.0005,-0.0005,0.030882877712184176,0.003660703678245447,3.61216596537671,1.6216372791380032,1.4804420205358741,1.3730621399945426
2025-01-10,98.97390747070312,138.11452026315374,1455.22998046875,-0.0007044620353831021,0.04190141786898316,1.7526378826158575,0.0,0.0,1.0,0.0,0.0,0.04267351911301631,0.04190141786898316,3.61216596537671,1.6216372791380032,1.5436176913949242,1.4305953904825341
2025-01-13,94.70968627929688,130.34601587705893,1472.25,-0.04403997569663254,-0.05789062289293234,1.5250133150011143,0.0,0.0,1.0,-0.0,-0.0,-0.009622131030105341,-0.05789062289293234,3.61216596537671,1.6216372791380032,1.5287647997079334,1.3477773322197424
2025-01-14,97.00121307373047,132.01358220373524,1458.8900146484375,0.02390720554224135,0.012712237673113691,1.2850167248035786,-1.0,0.0,1.0,-0.013212237673113691,0.0,-0.013490427926151061,0.012712237673113691,3.564441170127421,1.6216372791380032,1.5081411083614369,1.3649105979973548
2025-01-15,102.80973052978516,134.03756426403243,1460.43994140625,0.0581565191606348,0.015215278218470019,0.4467082116138351,0.0,0.0,0.0,-0.0005,0.0,-0.04852516276660725,0.015215278218470019,3.5626589495423575,1.6216372791380032,1.4349583156031867,1.385678092489223
2025-01-16,102.2219009399414,144.31204720077093,1437.219970703125,-0.005734053777472603,0.07385785848548743,1.7312322552079396,1.0,1.0,0.0,0.07335785848548743,0.07335785848548743,-0.001,0.07385785848548743,3.824007980594941,1.7405971171757997,1.4335233572875834,1.4880213089507321
2025-01-17,105.36029815673828,145.77148680574356,1453.3199462890625,0.03023993759344723,0.010062287223065347,1.3011057717717471,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,0.010062287223065347,3.822095976604644,1.739726818617212,1.4335233572875834,1.502994206755436
2025-01-21,108.9769058227539,149.98602126453525,1435.530029296875,0.03375009927856443,0.02850186148102729,1.1274332076868017,0.0,0.0,0.0,0.0,0.0,-0.0,0.02850186148102729,3.822095976604644,1.739726818617212,1.4335233572875834,1.545832339443166
2025-01-22,108.82747650146484,156.20593023741634,1425.7900390625,-0.0013721426827100203,0.04063310416949939,1.7307689538053426,0.0,0.0,0.0,0.0,0.0,0.0,0.04063310416949939,3.822095976604644,1.739726818617212,1.4335233572875834,1.608644305920341
2025-01-23,104.45365142822266,151.14332125997427,1434.3399658203125,-0.04102039789737688,-0.03294666827700343,1.8538121725799315,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.03294666827700343,3.822095976604644,1.739726818617212,1.4335233572875834,1.5556448355974932
2025-01-24,102.80973052978516,152.21969165101342,1433.9300537109375,-0.015863442514452153,0.007096283080961996,2.1236340025368126,-1.0,0.0,-1.0,-0.007596283080961996,0.0,0.0,0.007096283080961996,3.7930622536037495,1.739726818617212,1.4335233572875834,1.5666841317243296
2025-01-31,90.90377044677734,136.46868780471326,1441.6600341796875,-0.12307852411490838,-0.10922962221907806,2.359569996868119,0.0,0.0,-1.0,-0.0005,-0.0,-0.02666633641296698,-0.10922962221907806,3.791165722476948,1.739726818617212,1.3952965411863067,1.3955558158794568
2025-02-03,89.58863067626953,129.42509289889293,1456.780029296875,-0.014573057229738673,-0.05299291436888698,1.7616995388811802,-1.0,0.0,-1.0,0.05249291436888698,-0.0,0.0370206191261369,-0.05299291436888698,3.99017506010519,1.739726818617212,1.446951283005581,1.3216012460315545
2025-02-04,90.32589721679688,129.35911418980638,1459.050048828125,0.008195788034062623,-0.0005099129599788199,1.5653701085546188,0.0,0.0,-1.0,-0.0005,-0.0,0.009492622913241931,-0.0005099129599788199,3.9881799725751375,1.739726818617212,1.4606866459089847,1.3209273444282787
2025-02-05,93.25506591796875,135.3963388503306,1450.1600341796875,0.031914173056384776,0.04561395299308568,1.6533557273969277,0.0,0.0,-1.0,0.0,0.0,-0.010635527639441589,0.04561395299308568,3.9881799725751375,1.739726818617212,1.4451514727138564,1.3811800622243118
2025-02-06,94.19160461425781,139.19923857492515,1443.8900146484375,0.009992671373367124,0.027699957275150844,1.8055671931288504,0.0,0.0,-1.0,0.0,0.0,-0.016747835498431604,0.027699957275150844,3.9881799725751375,1.739726818617212,1.4209483135785286,1.4194386909372154
2025-02-07,91.9598617553711,139.02473935155243,1442.1500244140625,-0.023978858038506523,-0.0012543796372552762,2.0236696461167787,0.0,0.0,-1.0,-0.0,-0.0,-0.02502681820182611,-0.0012543796372552762,3.9881799725751375,1.739726818617212,1.3853864984604074,1.4176581759469715
2025-02-10,95.57648468017578,134.87683329099164,1450.6199951171875,0.03857461707024523,-0.030289882235523535,1.1072960295530843,0.0,0.0,-1.0,-0.0,-0.0,0.07256825684210104,-0.030289882235523535,3.9881799725751375,1.739726818617212,1.4859215817062614,1.3747174767473107
2025-02-11,93.7332992553711,135.7238817354093,1453.2099609375,-0.019473305946035246,0.006260524558824088,1.403788193150592,1.0,1.0,-1.0,0.005760524558824087,0.005760524558824087,-0.02760356789003135,0.006260524558824088,4.011153981252167,1.7497485576815013,1.44490484444637,1.383323929271932
2025-02-12,91.34214782714844,135.40938953989317,1450.75,-0.02584118558580606,-0.0023198358141529596,1.646517316961081,0.0,0.0,-1.0,-0.0005,-0.0005,-0.02600250170860949,-0.0023198358141529596,4.009148404261541,1.7488736834026606,1.407333703759875,1.380114844878232
2025-02-13,95.30747985839844,141.81106808833763,1452.1199951171875,0.042495972956854366,0.04619296052201349,1.575785055517124,0.0,0.0,-1.0,0.0,0.0,0.0003832805504284456,0.04619296052201349,4.009148404261541,1.7488736834026606,1.4078731073964885,1.443866435423537
2025-02-14,99.15325164794922,144.15958245256851,1438.739990234375,0.039558354590591094,0.016425232167589954,1.2205287265654552,1.0,1.0,-1.0,0.015925232167589953,0.015925232167589953,0.02693133391718136,0.016425232167589954,4.072995023393729,1.7767249028426362,1.445789008164803,1.4675822768443592
2025-02-18,106.39646911621094,143.90452346767796,1441.2900390625,0.07050574169181534,-0.001770849240165795,0.2934489357465539,1.0,1.0,0.0,-0.001770849240165795,-0.001770849240165795,0.07904622837699381,-0.001770849240165795,4.065782363251354,1.7735785908984536,1.5600731762891453,1.4649834098845285
2025-02-19,103.97541809082031,149.85504734836042,1440.0799560546875,-0.02301788466735566,0.040518427668197354,1.021988914220004,1.0,1.0,0.0,0.040518427668197354,0.040518427668197354,-0.001,0.040518427668197354,4.230521471851386,1.845441206747636,1.558513103112856,1.524342234213044
2025-02-20,102.79976654052734,145.40722985040415,1439.97998046875,-0.01137142467959329,-0.030130188135957248,0.7979936547334046,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,-0.030130188135957248,4.228406211115461,1.8445184861442623,1.558513103112856,1.4784135159126195
2025-02-21,98.47575378417969,144.52351718712885,1431.699951171875,-0.04297271861021823,-0.0060960447209996715,1.2231852387956392,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0060960447209996715,4.228406211115461,1.8445184861442623,1.558513103112856,1.469401041003486
2025-02-24,95.05839538574219,141.16382982924506,1434.2900390625,-0.03531897237366621,-0.02352111344873098,1.3498452114926192,-1.0,0.0,0.0,0.02302111344873098,-0.0,0.0,-0.02352111344873098,4.325748830208869,1.8445184861442623,1.558513103112856,1.4348390924163594
2025-02-25,92.87647247314453,138.61016938435773,1428.6500244140625,-0.02322103376163387,-0.018255673315767496,1.3775940575747336,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.018255673315767496,4.323585955793765,1.8445184861442623,1.558513103112856,1.408645138684514
2025-02-26,97.34992980957031,140.25500612102132,1429.5,0.04704165354043344,0.011796781787603017,0.9106096797100118,0.0,0.0,0.0,0.0,0.0,-0.0,0.011796781787603017,4.323585955793765,1.8445184861442623,1.558513103112856,1.425262618001743
2025-02-27,91.48163604736328,138.0442379558308,1434.4200439453125,-0.06217375760402977,-0.01588803934873173,1.427368315012938,1.0,1.0,0.0,-0.01638803934873173,-0.01638803934873173,0.0,-0.01588803934873173,4.252730859022592,1.8142904446138672,1.558513103112856,1.4026179894446549
2025-02-28,93.28495788574219,130.40364804892175,1449.8599853515625,0.01952061856305054,-0.05693957374805514,0.5546586477187643,-1.0,0.0,0.0,0.05593957374805514,-0.0005,-0.0,-0.05693957374805514,4.490626810541517,1.8133832993915604,1.558513103112856,1.322753518994322
2025-03-04,90.8639144897461,126.88637061437386,1457.9300537109375,-0.026295929710813404,-0.02734265855025786,0.5478570601877113,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.02734265855025786,4.488381497136246,1.8133832993915604,1.558513103112856,1.2865859211783082
2025-03-05,93.99234008789062,132.11946783946928,1452.8499755859375,0.03385034846788049,0.04041460627072624,0.5598919878585578,0.0,0.0,0.0,0.0,0.0,0.0,0.04041460627072624,4.488381497136246,1.8133832993915604,1.558513103112856,1.338582784616189
2025-03-06,88.94102478027344,132.53634227431124,1443.030029296875,-0.055239783353936645,0.0031503164765958047,1.229789248814476,0.0,0.0,0.0,0.0,0.0,0.0,0.0031503164765958047,4.488381497136246,1.8133832993915604,1.558513103112856,1.342799744017853
2025-03-07,92.61742401123047,132.21840433805738,1446.5,0.04050378105059682,-0.0024017555353053055,0.6826179754311088,-1.0,0.0,0.0,0.0019017555353053055,-0.0,-0.0,-0.0024017555353053055,4.496917301492988,1.8133832993915604,1.558513103112856,1.3395746672998516
2025-03-10,86.75910186767578,129.14739914593153,1446.260009765625,-0.06534195423157474,-0.02350075250209649,1.188701627721629,1.0,1.0,0.0,-0.02450075250209649,-0.02400075250209649,0.0,-0.02350075250209649,4.386739443666713,1.7698607356314284,1.558513103112856,1.3080936545855595
2025-03-11,88.72183990478516,128.12456846897493,1457.030029296875,0.022370747170707084,-0.007951399256212355,0.7960630455741753,-1.0,0.0,0.0,0.006951399256212355,-0.0005,-0.0,-0.007951399256212355,4.417233420972615,1.7689758052636129,1.558513103112856,1.2976924796734317
2025-03-12,95.28755187988281,136.2594699512634,1451.02001953125,0.07139310061183846,0.0615579535175268,0.5757297048890682,0.0,0.0,0.0,-0.0005,0.0,-0.0,0.0615579535175268,4.41502480426213,1.7689758052636129,1.558513103112856,1.377575773017213
2025-03-13,94.53034973144531,137.0218830888697,1448.75,-0.007978237652776166,0.00557970829074339,0.7257745993895223,1.0,1.0,0.0,0.00507970829074339,0.00507970829074339,0.0,0.00557970829074339,4.437451842364178,1.777961686327735,1.558513103112856,1.3852622439790443
2025-03-14,100.41857147216797,139.88277594192624,1453.22998046875,0.060426220856485635,0.02066411351677555,0.13171634591454534,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,0.02066411351677555,4.435233116442996,1.7770727054845712,1.558513103112856,1.4138874602391305
2025-03-17,102.73002624511719,141.31527507666408,1449.050048828125,0.022757277730512726,0.010188630551477118,-0.0936397804580821,1.0,1.0,0.0,0.009688630551477118,0.009688630551477118,-0.0,0.010188630551477118,4.478204451517889,1.7942901063911252,1.558513103112856,1.4282930372128733
2025-03-18,101.34514617919922,139.89058294415835,1442.489990234375,-0.013572462624089177,-0.010132821075798937,-0.07662435775636971,0.0,0.0,0.0,-0.0005,-0.0005,0.0,-0.010132821075798937,4.47596534929213,1.7933929613379298,1.558513103112856,1.4138203994229859
2025-03-19,101.68388366699219,140.9830044796354,1448.93994140625,0.003336841065101126,0.007778780867046642,-0.051594023653543854,0.0,0.0,0.0,0.0,0.0,0.0,0.007778780867046642,4.47596534929213,1.7933929613379298,1.558513103112856,1.4248181984954575
2025-03-20,102.62042236328125,144.62417754832842,1443.3900146484375,0.009168140158419824,0.02549915120222135,0.13448034323266747,0.0,0.0,0.0,0.0,0.0,0.0,0.02549915120222135,4.47596534929213,1.7933929613379298,1.558513103112856,1.46114985317457
2025-03-21,94.37094116210938,146.14096655753661,1465.8199462890625,-0.08380376221370156,0.010433181546222414,1.6543142148608803,0.0,0.0,0.0,0.0,0.0,0.0,0.010433181546222414,4.47596534929213,1.7933929613379298,1.558513103112856,1.4763942948589763
2025-03-24,96.58277130126953,143.53020089707235,1464.780029296875,0.023167175302991616,-0.01802620798689958,0.9738179338496498,-1.0,0.0,0.0,0.017526207986899578,-0.0,-0.0,-0.01802620798689958,4.55441204894598,1.7933929613379298,1.558513103112856,1.4497805042291765
2025-03-25,93.83292388916016,141.01154442624366,1466.27001953125,-0.028884579017230294,-0.017703709879296703,1.238767145415851,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.017703709879296703,4.552134842921507,1.7933929613379298,1.558513103112856,1.4241140107936427
2025-03-26,91.79048156738281,145.49395384206025,1462.0899658203125,-0.02200718975549254,0.03129276900804623,2.276748791352963,0.0,0.0,-1.0,0.0,0.0,0.0,0.03129276900804623,4.552134842921507,1.7933929613379298,1.558513103112856,1.4686784815745304
2025-03-27,90.82406616210938,140.39008895837884,1465.6800537109375,-0.010584309293784067,-0.0357096337625622,1.827427098582019,0.0,0.0,-1.0,-0.0,-0.0,0.023109067710030864,-0.0357096337625622,4.552134842921507,1.7933929613379298,1.5945288879396615,1.416232510882548
2025-03-28,88.11408233642578,135.51829601739442,1461.8900146484375,-0.03029193125036489,-0.03531824047227605,1.706355903841832,0.0,0.0,-1.0,-0.0,-0.0,0.0021178171310035493,-0.03531824047227605,4.552134842921507,1.7933929613379298,1.59790580853442,1.3662136704985428
2025-03-31,86.68251037597656,129.00691984577742,1469.4100341796875,-0.016380227406814996,-0.04924061202489316,1.0654109516787804,0.0,0.0,-1.0,-0.0,-0.0,0.031287630426005464,-0.04924061202489316,4.552134842921507,1.7933929613379298,1.6479004949274123,1.298940473206419
2025-04-01,88.4981689453125,133.0379469868711,1471.9599609375,0.02072972424653674,0.03076835807942402,1.1924817100860998,0.0,0.0,-1.0,0.0,0.0,-0.008048260933931833,0.03076835807942402,4.552134842921507,1.7933929613379298,1.634637761751081,1.3389067388098905
2025-04-02,88.388427734375,133.8266602690551,1469.969970703125,-0.001240808824154449,0.005910979254548643,1.30384826367927,0.0,0.0,-1.0,0.0,0.0,-0.007270924842270721,0.005910979254548643,4.552134842921507,1.7933929613379298,1.6227524334410512,1.3468209887667713
2025-04-03,74.1624755859375,131.9478585821579,1466.0400390625,-0.1754827507043739,-0.014138548664432093,4.180407543594679,0.0,0.0,0.0,-0.0,-0.0,-0.1781932496723286,-0.014138548664432093,4.552134842921507,1.7933929613379298,1.333588903912511,1.3277788946748137
2025-04-04,64.56546020507812,124.84812694342656,1450.6800537109375,-0.1385787063352124,-0.05530881965013901,4.637749999343846,-1.0,0.0,0.0,0.05480881965013901,-0.0,-0.001,-0.05530881965013901,4.801631980550306,1.7933929613379298,1.3322553150085985,1.2543410112539835
2025-04-07,68.20674133300781,112.31821105043808,1458.52001953125,0.05486381043683153,-0.10576200126454527,2.1477940193407146,-1.0,0.0,-1.0,0.10576200126454527,-0.0,-0.0,-0.10576200126454527,5.309462188149149,1.7933929613379298,1.3322553150085985,1.1216793956355686
2025-04-08,65.38349914550781,114.6231840177116,1469.949951171875,-0.04227348650459639,0.0203140747462891,2.812998663826312,1.0,1.0,-1.0,0.0193140747462891,0.0198140747462891,-0.06764646723933174,0.0203140747462891,5.412009537713658,1.8289273835233484,1.2421329494874438,1.144465274719882
2025-04-09,77.6840591430664,110.36526041537896,1486.1300048828125,0.17238015730684886,-0.03785467346605209,-0.1202425682487825,-1.0,0.0,0.0,0.03685467346605209,-0.0005,0.22678598163920105,-0.03785467346605209,5.611467382021255,1.8280129198315869,1.52383128976335,1.1011419154521254
2025-04-10,69.88272857666016,126.11844240321831,1443.949951171875,-0.10583154618454849,0.13342607030999165,2.845138407705972,1.0,1.0,-1.0,0.13242607030999165,0.13292607030999165,-0.001,0.13342607030999165,6.354571956095027,2.071003493740694,1.5223074584735865,1.2480629540845196
2025-04-11,69.3839340209961,123.77279003341877,1452.0400390625,-0.007163188650804564,-0.018773938104099663,2.5441467672451417,-1.0,0.0,-1.0,0.017773938104099662,-0.0005,0.009922972983569575,-0.018773938104099663,6.467517724720708,2.0699679919938236,1.5374132742567062,1.2246318974345172
2025-04-14,70.85041046142578,126.22993381940665,1419.050048828125,0.020915417049937268,0.019657569099564398,2.3545237213208847,0.0,0.0,-1.0,-0.0005,0.0,0.003266050219320117,0.019657569099564398,6.464283965858348,2.0699679919938236,1.5424345432182778,1.2487051835798668
2025-04-15,70.870361328125,126.47716193369234,1419.4200439453125,0.0002815517666059364,0.0019566383161784273,2.230146779904175,0.0,0.0,-1.0,0.0,0.0,-0.0016480532422674453,0.0019566383161784273,6.464283965858348,2.0699679919938236,1.5398925289683416,1.2511484479876698
2025-04-16,69.1644515991211,121.20611099192243,1427.02001953125,-0.024365285856022822,-0.042569260705471734,1.9555184739022473,0.0,0.0,-1.0,-0.0,-0.0,0.01586453202491484,-0.042569260705471734,6.464283965858348,2.0699679919938236,1.5643222033090871,1.1978879835240364
2025-04-17,68.63571166992188,123.0051551214756,1414.22998046875,-0.007674047860161792,0.014733772961299962,2.082561140760908,0.0,0.0,-1.0,0.0,0.0,-0.023144647645808196,0.014733772961299962,6.464283965858348,2.0699679919938236,1.528116517108984,1.215537393106349
2025-04-22,70.04234313964844,121.52495188293051,1421.6400146484375,0.020286983608150955,-0.012106659063217506,1.6718305775903246,0.0,0.0,-1.0,-0.0,-0.0,0.03434150564798104,-0.012106659063217506,6.464283965858348,2.0699679919938236,1.5805943391120554,1.200821296309418
2025-04-23,72.75584411621094,125.8881399911344,1429.219970703125,0.0380092731546382,0.035274127807547906,1.542812954619297,0.0,0.0,-1.0,0.0,0.0,0.006384621157586222,0.035274127807547906,6.464283965858348,2.0699679919938236,1.5906858351711113,1.2431792201894618
2025-04-24,77.23512268066406,124.2510623870072,1426.449951171875,0.05974507625308423,-0.013089519456563004,0.7295636509433352,1.0,1.0,-1.0,-0.013589519456563004,-0.013589519456563004,0.07857104348897706,-0.013089519456563004,6.376437453131568,2.041838121692161,1.7156676811036404,1.226906601598797
2025-04-25,79.5895004272461,128.1775384351687,1430.06005859375,0.030027869397297735,0.0311121065833877,0.6854682292230807,1.0,1.0,-1.0,0.0311121065833877,0.0311121065833877,0.0017989008986696586,0.0311121065833877,6.574821854795703,2.1053640069602717,1.7187539972369963,1.2650782505556009
2025-04-28,78.37240600585938,125.86679222237424,1437.3599853515625,-0.015410278778446695,-0.01819217878982471,0.6490529363569592,0.0,0.0,-1.0,-0.0005,-0.0005,0.0013022758310856537,-0.01819217878982471,6.571534443868305,2.1043113249567917,1.7209922890271798,1.2420637208383747
2025-04-29,76.6964111328125,125.16578423255352,1435.8800048828125,-0.021616984880207468,-0.005585010693775594,0.806443809593583,0.0,0.0,-1.0,-0.0,-0.0,-0.01810753777574893,-0.005585010693775594,6.571534443868305,2.1043113249567917,1.6898293561418476,1.2351267816751417
2025-04-30,76.76624298095703,123.28648319272935,1431.1600341796875,0.0009100826955936725,-0.015128353640523784,0.6234088477911949,0.0,0.0,-1.0,-0.0,-0.0,0.016125818296030436,-0.015128353640523784,6.571534443868305,2.1043113249567917,1.7170792372902892,1.2164413469310782
2025-05-02,80.5272445678711,128.83566695380253,1435.0999755859375,0.04783056999607549,0.044026913881014096,0.5246108547491831,0.0,0.0,-1.0,0.0,0.0,0.008396127733572435,0.044026913881014096,6.571534443868305,2.1043113249567917,1.7314960538952437,1.2699975053537176
2025-05-07,82.42272186279297,137.9601318260263,1374.77001953125,0.023265580662317653,0.06842705092730128,0.9285607900236287,1.0,1.0,-1.0,0.06792705092730128,0.06792705092730128,-0.0429276160815892,0.06842705092730128,7.017919398707463,2.2472509874940285,1.657167056046842,1.356899689330102
2025-05-08,84.94667053222656,135.38093896877675,1397.2900390625,0.030162504420681024,-0.018872168748526263,0.3880358674966823,0.0,0.0,0.0,-0.0005,-0.0005,0.05193073829045834,-0.018872168748526263,7.01441043900811,2.2461273620002817,1.7432249647379798,1.3312920494182414
2025-05-09,85.65498352050781,134.60670889788554,1403.8499755859375,0.008303753702683991,-0.00573531566567187,0.22415849679036565,0.0,0.0,0.0,-0.0,-0.0,-0.001,-0.00573531566567187,7.01441043900811,2.2461273620002817,1.7414817397732418,1.3236566692716285
2025-05-12,92.06961822509766,138.93536057931448,1395.1700439453125,0.07221760293036983,0.03165153397436349,-0.26150221571120785,0.0,0.0,0.0,0.0,0.0,-0.0,0.03165153397436349,7.01441043900811,2.2461273620002817,1.7414817397732418,1.3655524333094722
2025-05-13,96.69854736328125,139.34562803585274,1416.030029296875,0.04905336953108996,0.0029485862891611703,-0.7648118617790933,1.0,1.0,0.0,0.0024485862891611703,0.0024485862891611703,-0.0,0.0029485862891611703,7.031585828235614,2.2516271986625855,1.7414817397732418,1.3695788824914592
2025-05-14,95.0923843383789,144.61363435734464,1416.0,-0.016749494469162407,0.0371082159855316,-0.218781907694726,1.0,1.0,0.0,0.0371082159855316,0.0371082159855316,0.0,0.0371082159855316,7.292515433870585,2.3351810670694544,1.7414817397732418,1.4204015114721753
2025-05-15,95.2220687866211,141.61972936235514,1407.3299560546875,0.0013628441370077127,-0.020920092232152854,-0.4524002360008627,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,-0.020920092232152854,7.28886917615365,2.3340134765359197,1.7414817397732418,1.390686580845488
2025-05-16,97.76598358154297,145.51104558845785,1397.02001953125,0.02636497048117281,0.027106495218561122,-0.4701425986828188,0.0,0.0,0.0,0.0,0.0,-0.0,0.027106495218561122,7.28886917615365,2.3340134765359197,1.7414817397732418,1.4283832199996933
2025-05-19,98.41443634033203,141.76953050343386,1398.1300048828125,0.006610803673900101,-0.02604928398125228,-0.8008056522493832,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02604928398125228,7.28886917615365,2.3340134765359197,1.7414817397732418,1.3911748598678657
2025-05-20,97.8657455444336,144.60893949732932,1388.550048828125,-0.005590908056927191,0.019830415617379415,-0.5408982810911407,0.0,0.0,0.0,0.0,0.0,0.0,0.019830415617379415,7.28886917615365,2.3340134765359197,1.7414817397732418,1.418762435535495
2025-05-21,95.61112976074219,143.1043276837624,1392.72998046875,-0.02330736264353117,-0.010459201584190225,-0.4139531929212627,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.010459201584190225,7.28886917615365,2.3340134765359197,1.7414817397732418,1.4039233132221527
2025-05-22,94.60356140136719,142.46511805197864,1373.8599853515625,-0.010594111074390788,-0.00447674433574452,-0.35109236936336796,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.00447674433574452,7.28886917615365,2.3340134765359197,1.7414817397732418,1.3976383074818657
