hold_gross,part_gross,hold_net,part_net,hold_moic,part_moic,hold_irr,part_irr,hold_mdd,part_mdd
172555033.81984514,176110441.2428354,172555033.81984514,176110441.2428354,0.7437716974993325,0.7590967294949802,-0.03168958041821164,-0.029425152807575364,-0.8440008403852739,-0.8199580034365724
1861661857.3324516,1548471807.6159382,1504202667.1415164,1296815683.144504,8.024404557467463,6.674447446620423,0.16911625232147348,0.1566481496403173,-0.7738930757365755,-0.7224116330378835
2635945335.5457606,2334601974.2992215,2108041824.5691607,1935898142.6689146,11.361833342869659,10.062939544393195,0.19725897132377979,0.19017880796472358,-0.5806204584953789,-0.5204330039461956
179735872.47006044,192000886.49820596,179735872.47006044,192000886.49820596,0.7747235882330191,0.8275900280095084,-0.027175805868811305,-0.019975528249841036,-0.7567066643749504,-0.7520208630592505
154902029.51396474,160362385.49128187,154902029.51396474,160362385.49128187,0.6676811616981239,0.6912171788417322,-0.04390213383565504,-0.03993832140372544,-0.8563836649895764,-0.8309820461214517
494326370.7716188,484108379.2047445,439061257.6217811,435007465.9426773,2.1307171153949085,2.0866740482963126,0.0619206003094732,0.06106523921170395,-0.6589309451996992,-0.6207148356485136
224276690.86878207,239770080.96462864,224276690.86878207,239770080.96462864,0.9667098744344055,1.0334917282958132,-0.0035068144460319566,0.0033862327135194296,-0.717340279223126,-0.6965005522243921
147210790.526572,150486158.22934207,147210790.526572,150486158.22934207,0.6345292695110861,0.6486472337471642,-0.049808331090009456,-0.04724444284328419,-0.7633254394725122,-0.7169206146101111
415036195.70529497,416412684.02619433,376369800.2033103,378544611.1147208,1.788949119419375,1.7948822587335962,0.04756895999392663,0.048111479863744394,-0.7841041092748138,-0.7805315454916101
135225967.7558615,135958197.66926917,135225967.7558615,135958197.66926917,0.5828705506718168,0.5860267140916775,-0.05987954122295677,-0.059230379105675704,-0.7244907836000891,-0.7059251808140506
145688606.48405704,146251668.0980826,145688606.48405704,146251668.0980826,0.6279681313967976,0.630395121112425,-0.0510257435722095,-0.05057345799107252,-0.790576579878129,-0.773790160165788
149895930.54785028,151413831.65249056,149895930.54785028,151413831.65249056,0.6461031489131478,0.6526458260883213,-0.047700976342595874,-0.046531658835597386,-0.7611518567382981,-0.7451327249890141
143488743.79222974,180373639.8331812,143488743.79222974,180373639.8331812,0.6184859646216799,0.77747258548785,-0.052815347215700706,-0.026786123157205605,-0.7370084070778766,-0.6371069352594128
77564586.51412106,78458872.91925848,77564586.51412106,78458872.91925848,0.33433011428500453,0.3381847970657693,-0.1347565959218907,-0.13301558389748963,-0.7648465393028832,-0.7636535590958123
1016387195.9494324,969170831.4152364,845576574.385109,822320563.8306311,4.380979292885485,4.1774604802380875,0.12019753888620732,0.11778700997147282,-0.7625647398935944,-0.7094146630691193
262519872.08220384,262357584.55597815,258564885.46587953,258730883.5013565,1.13155117276812,1.1308516575688714,0.011051625756710998,0.011116287217640426,-0.7195051946563218,-0.6887268469031196
340753225.5390269,404620512.68444043,317988797.1898766,384728118.2089884,1.468763903185461,1.744053933984657,0.03147527578926676,0.04963460580335709,-0.7816513096927057,-0.7560943717702276
192448577.51750097,199466563.64703807,192448577.51750097,199466563.64703807,0.8295197306788835,0.8597696708924055,-0.019723829583940172,-0.015872314614876093,-0.513809099814367,-0.4888685691036082
402272207.5134056,413781365.49235547,366095489.31274396,385051355.0711867,1.7339319289370931,1.783540368501532,0.04495615728233683,0.049713450237692317,-0.7937475224662676,-0.7659398617749483
6913763060.820043,4800811420.370426,5444735841.886041,3865101800.4130116,29.800702848362253,20.69315267401046,0.2757101278555001,0.2474041355649576,-0.5937295436695647,-0.537988273768658
277825160.69659173,291164610.4970983,269023218.87279654,283411108.5667818,1.197522244381861,1.2550198728323203,0.015030464590640401,0.020210485653451377,-0.8230392659067998,-0.8161661418235342
3158624120.804828,2582533729.0842576,2515717763.654913,2112899041.624588,13.614759141400121,11.131610901225248,0.21191666859707126,0.19745007504863915,-0.5486244726637959,-0.4806154081519224
1175273557.4351146,1101051608.090556,969263884.9868392,926496459.6475987,5.065834299289287,4.745912103838603,0.1319316451951782,0.12806443711711712,-0.5997479821690928,-0.5520130639191901
111183857.94060878,125952607.32311034,111183857.94060878,125952607.32311034,0.4792407669853827,0.5428991694961652,-0.08429614433418833,-0.06853579687270059,-0.7851327844881559,-0.7300462418940736
490761462.64305764,510427875.39561427,434904493.5218086,465509843.221631,2.115351132082145,2.200120152567303,0.06104339421717088,0.06729078703741023,-0.6915721564766472,-0.6691660046088777
217007947.52368766,263146102.22503564,217007947.52368766,263146102.22503564,0.9353790841538261,1.1342504406251537,-0.006946196264490103,0.012817987772268315,-0.8071806056273925,-0.7550466314758278
1471705084.9873006,1322121815.3200548,1200238795.6556568,1099413306.5204556,6.34355640080733,5.698800928103684,0.1501130413834854,0.14267445832302716,-0.7190037757826955,-0.692668686359289
159675811.2025406,182478897.19192794,159675811.2025406,182478897.19192794,0.6882578069075026,0.7865469706548618,-0.0404269420865071,-0.025512189877729102,-0.7647264658198349,-0.7138156159448735
522044966.0086543,547186540.1487147,459571765.9177617,489102647.71592605,2.25019381900282,2.3585626730548044,0.06611561774761249,0.07179879780182691,-0.667087865316148,-0.5261039220341621
1675901208.2454515,1595486430.8907113,1360391573.582506,1307186894.8922887,7.223712104506256,6.877096684873756,0.1606785909063579,0.15731951309555142,-0.6197347541126914,-0.5979969367140635
1603412545.8327446,1495521575.5886505,1302920393.747528,1243308664.4879954,6.9112609734170025,6.446213687882114,0.15704400303377136,0.15309295438842963,-0.5591905617628343,-0.5339727907071053
142024666.82495898,147842991.06036538,142024666.82495898,147842991.06036538,0.6121752880386163,0.6372542718119197,-0.05402677199728498,-0.049307608515983245,-0.8090200676847724,-0.7874481266900648
405286754.6939929,363230074.1682168,368369888.6932765,347772268.7888345,1.7469256667844522,1.5656468714147276,0.045541780807032944,0.04007891450511783,-0.9027465901847306,-0.8702507178788554
151314498.88470715,158835262.82976553,151314498.88470715,158835262.82976553,0.6522176676064964,0.6846347535765755,-0.04660770589212007,-0.041028894891087464,-0.7359317560013251,-0.6842940443906662
199682898.49473622,209784173.43129334,199682898.49473622,209784173.43129334,0.8607021486842079,0.904242126859023,-0.01575631181545408,-0.010508965731224364,-0.7104535788368298,-0.698836383607579
253877071.49061412,257012061.68365625,250246720.15251803,257012061.68365625,1.0942977219423022,1.1078106107054149,0.007745510680170611,0.010444310183312783,-0.8058667814171685,-0.7736029384704963
188721084.5178113,192787853.32669687,188721084.5178113,192787853.32669687,0.8134529505078073,0.8309821264081761,-0.021842448591018845,-0.01953357656831023,-0.4422612065717858,-0.41029032660724785
235225862.99383932,289839125.6737682,235225862.99383932,289839125.6737682,1.013904581869997,1.2493065761800355,0.001422474369937159,0.02242412067637311,-0.7264447013460879,-0.6320061444796419
142438922.47369155,161037252.6805432,142438922.47369155,161037252.6805432,0.6139608727314291,0.6941260891402725,-0.05368231889479484,-0.0394606875366553,-0.8193301295079387,-0.7907208722787697
228914810.58851725,244923931.4363665,228914810.58851725,244923931.4363665,0.9867017697780915,1.0557066010188212,-0.0013833583760387053,0.005559117636661547,-0.7166972049056601,-0.6788503404458166
306127565.56660444,335599769.9472628,291094467.37181693,323522913.36801004,1.3195153688215708,1.4465507325313052,0.02284960277589143,0.03314353107035174,-0.70903728943587,-0.6977326774902834
615124714.7066835,629723475.1293762,531782852.58755124,577426210.679663,2.6513996323563944,2.714325323833518,0.07936714447953286,0.08674759485577282,-0.7387195809011831,-0.6918524964982582
3622855558.7783194,2597533644.8608675,2878291366.6343164,2088562661.4775379,15.615756718872067,11.196265710607188,0.22305477870812523,0.19648803778942897,-0.650014067165571,-0.6512273397678774
5717650171.620986,3885489888.7593913,4511773453.537303,3132474120.817124,24.645043843193903,16.74780124465255,0.2601784216727602,0.23004837104209097,-0.6277571566194311,-0.526811478045883
6927008141.647221,4725543173.845304,5455153367.827503,3774131889.374374,29.857793713996642,20.36872057691941,0.27586818610470065,0.24543763793659062,-0.5229585820567144,-0.4424893242262432
188635608.36213496,188386381.30947116,188635608.36213496,188386381.30947116,0.8130845188023059,0.8120102642649619,-0.021891652318106386,-0.022035279804505287,-0.7587564613430332,-0.7421704757755918
3589012994.188975,2803635597.0639076,2851838501.153596,2252529281.2022767,15.469883595642132,12.08463619424098,0.22229147166499913,0.2027603250752366,-0.5834519653528496,-0.5557788256379674
1911262092.0130022,1716025437.1928658,1543021821.0433683,1409347783.2698913,8.238198672469837,7.396661367210629,0.17125073262778517,0.1636508087188039,-0.6559947554300658,-0.6209670541441135
530751952.72022486,522220837.99492466,465908074.4511775,488987740.9470963,2.2877239341389,2.250951887909158,0.06736899363497523,0.07177743770386982,-0.7300278699404048,-0.6777586099301833
463049926.6797688,449824405.6807294,413371131.4038344,412007777.61716324,1.9959048563783137,1.9388983003479716,0.05634140804108767,0.056034371349775375,-0.7465375440662916,-0.7020943085799152
244505256.82830557,248861586.76520482,243384046.01532954,248861586.76520482,1.053901969087524,1.0726792532982967,0.004915783339218325,0.007182034316676326,-0.7015202757085182,-0.6926506715043181
30162557901.095478,16890267115.725428,23578863311.898167,13289149044.439493,130.01102543575638,72.8028754988165,0.39844491007157246,0.3499604790562879,-0.5983457306565414,-0.5130206021594039
398922142.2519113,437660035.2561451,363336304.2069511,406598687.76223314,1.7194919924651348,1.8864656692075221,0.04424003768879113,0.054804681707965056,-0.6951483896688541,-0.6792741547380533
2361453697.3725443,2039368503.7355072,1893997884.3698144,1677017133.5194902,10.17867973005407,8.790381481618565,0.1883579740379812,0.1782141940801481,-0.5622747034117233,-0.4845281949439073
961180966.2937596,878549520.1430646,801865633.4240088,765135306.6011659,4.143021406438619,3.7868513799270027,0.11560557793813381,0.11153392941301571,-0.8327659973911871,-0.7963725899714393
935251895.2217021,889585169.632605,781958907.324758,769392308.4820371,4.031258169059061,3.834418834623297,0.11342441113614149,0.11201649538065472,-0.6988739259224552,-0.647117258816601
582696537.0054473,586044026.6515844,506722712.71424186,517681742.73238564,2.5116230043338246,2.52605183901545,0.07500938515885333,0.0769439680612918,-0.6916216764012544,-0.6818970469232594
5986189821.451905,4312318939.379131,4721316809.687406,3465155326.196021,25.802542333844418,18.587581635254875,0.26392819958599534,0.23838506419236605,-0.5886294664057057,-0.4775940717415401
254731192.92578775,255899285.59728763,251447069.22829017,255074508.75645354,1.0979792798525334,1.1030141620572742,0.008230760670075294,0.009680268988254123,-0.7630034371342707,-0.7423818319448302
761279150.9189308,752857729.5833732,645956131.2876691,652301279.4893658,3.281375650512633,3.245076420617988,0.0966998848097034,0.09756225327114182,-0.7982633112246721,-0.7747574419014376
110470805.99227571,111986753.04439074,110470805.99227571,111986753.04439074,0.476167267208085,0.4827015217430635,-0.08513012118211277,-0.08336600632383181,-0.38681719196437847,-0.3808132604720822
831098999.0263796,845787284.415409,700466746.223048,744837572.1436105,3.5823232716654294,3.645634846618142,0.10382435625203787,0.10919246582229081,-0.590690228028647,-0.531693955222883
1786714937.6540568,1710328998.6831605,1445622157.337147,1447199335.480123,7.701357489888176,7.3721077529446575,0.16578471902816733,0.16587623489638276,-0.6296146744438353,-0.5473408207644525
533518383.63460463,547321261.68807,468723325.1196381,488751815.1862097,2.2996482053215717,2.3591433693451296,0.06791972890540912,0.07173356366855388,-0.5833879584350157,-0.5552504333199644
383794261.4423141,376273176.49722415,351450462.0881562,355843459.83203286,1.654285609665147,1.621867140074242,0.04108153136780457,0.04226314403107312,-0.8036347902800147,-0.760957661320071
695112836.7074286,684982916.0026566,594229955.010377,610162662.1618743,2.9961760202906405,2.9525125689769682,0.08930367588185929,0.09165483010061962,-0.6378283720505129,-0.586617835154696
336113506.90291244,357005448.57316834,314321195.37099063,337824649.3675587,1.4487651159608295,1.5388165886774496,0.030350762598085647,0.037304324859907895,-0.592899049320234,-0.5677223960411028
190052563.29609528,220067067.84778932,190052563.29609528,220067067.84778932,0.8191920831728244,0.9485649476197815,-0.02107962467547185,-0.00548157015112523,-0.7066007126087944,-0.6998208839294668
17219918735.501232,12048133181.527468,13483782578.384975,9484755309.485731,74.22378765302255,51.93160854106667,0.3511809883003997,0.3217600109665093,-0.5373186451634622,-0.49727934033283283
547194623.5720601,525063763.0056588,479202352.0286117,469771929.83732486,2.3585975153968106,2.2632058750243913,0.06993748230823119,0.06812391208374546,-0.8298300819362157,-0.7912323976247935
364823721.00305325,399697512.8406194,336664388.02333003,375572071.3722115,1.572516038806264,1.7228341070716353,0.03697451235438143,0.047369055801115736,-0.6970876219656879,-0.6745862985454479
1250990864.764004,1146302103.6209207,1028031267.7393366,956462305.0235764,5.392202003293121,4.940957343193624,0.13696019883636812,0.13079339255721179,-0.8766963131062524,-0.8383740533039704
1578543415.5364478,1528453678.5363026,1283332810.2334933,1280324087.9977615,6.804066446277792,6.588162407484063,0.15576693512886453,0.15556897242448564,-0.6781054035932355,-0.6276606919027454
104371265.36168711,106148286.1387066,104371265.36168711,106148286.1387066,0.4498761438003755,0.4575357161151146,-0.09258770031269856,-0.09035274844486513,-0.8123998810554154,-0.7977087913160211
798748636.3831378,848030066.4167638,675058785.1424814,748946484.2442943,3.442882053375594,3.6553020104170852,0.10058161084248368,0.10967197068916817,-0.6349704803888025,-0.561043018669722
12559214629.935331,7610011151.675372,9848361930.02409,6013096822.960908,54.134545818686775,32.801772205497294,0.32489584896826906,0.283923963382392,-0.6201845078136574,-0.5569821944724535
1161217762.9389143,1155941698.040592,957765920.1773678,1010159236.7296424,5.005248978184976,4.982507319140483,0.13091004088485586,0.13546383799394662,-0.5591800081773487,-0.49430714212278626
1677899383.5172374,1614186024.3230903,1361093613.0382082,1329669935.7464137,7.232324928953609,6.9576983807029755,0.16072199429667905,0.1587560453111968,-0.7038689037035715,-0.6769602121472038
72016602.47490487,72186125.58998069,72016602.47490487,72186125.58998069,0.3104163899780382,0.3111470930602616,-0.1462767951633155,-0.14590501013688337,-0.7601367446916931,-0.7392120076610482
417222209.176139,418024881.8339256,377577964.43887657,393288436.8523126,1.7983715912764613,1.8018313872151965,0.04787078829456873,0.05169739123258252,-0.808586612014534,-0.7790163921120756
698305071.9108694,670899878.7728724,596889708.7403873,591820193.3592641,3.00993565478823,2.891809822296864,0.0897009555362715,0.08894204345439932,-0.7623126146335926,-0.7065208074411906
312081457.6717411,313884150.33802235,296852417.5855931,298914007.4274202,1.3451786968609531,1.352948923870786,0.024773625039781498,0.025451763016450336,-0.5387922017858284,-0.5269150283560025
1634590271.8083632,1519619644.3747504,1326973718.4158876,1280896689.4578688,7.045647723311911,6.5500846740290966,0.15858511434165795,0.15560668485225349,-0.7137434778176055,-0.668971490849853
71002991.51921377,78552587.47654033,71002991.51921377,78552587.47654033,0.30604737723799036,0.3385887391230187,-0.14852793561294925,-0.13283486267112704,-0.7691729208025277,-0.7674701602652871
167025075.93108442,172151849.96100086,167025075.93108442,172151849.96100086,0.7199356721167433,0.7420338360387968,-0.035333904216906506,-0.03195015734218182,-0.8470267581298249,-0.8240676700586218
2543091340.1646204,2105499258.8172052,2035672639.2642078,1715368572.7716036,10.961600604157846,9.075427839729333,0.19435718806463798,0.1801018736544286,-0.7516385556812394,-0.7221588846016549
1536559249.8633258,1373236097.7297215,1250671023.0861275,1149347860.6399827,6.623100214928129,5.919121110903972,0.15359151672852178,0.1464441353084614,-0.5971774214026411,-0.5298150720531521
311102443.0957627,320575369.815806,294809681.737039,311023817.0728148,1.340958806447253,1.3817903871370947,0.024096155856455685,0.029326493533723262,-0.770046635885166,-0.7329546606778645
339251816.2850567,410133074.9530323,316538109.33142376,391682438.13967216,1.4622923115735202,1.767814978245829,0.03103231764841148,0.051314342687408226,-0.6373853616741303,-0.5554257631033127
1163535202.9961662,1109395309.305863,959658073.399631,946457483.1036701,5.015237943948993,4.781876333214926,0.13107905239797446,0.12989249408873166,-0.7457273684285075,-0.7001613744102411
516273977.09691876,502864351.9976726,454798746.29172516,471416724.6215697,2.2253188667970636,2.1675187586106577,0.06515853955778098,0.06844315415344698,-0.7275230237837382,-0.6876238895990632
793479504.5456625,700036722.379292,671025340.9089168,608332248.3758166,3.4201702782140626,3.0173996654279827,0.10005463872477255,0.09138817118432888,-0.563292738508101,-0.5289056185702572
625762479.9254457,602829311.2829152,540154701.378252,550343885.3725994,2.6972520686441626,2.5984022038056693,0.08077222418149999,0.0824500575160341,-0.7491744045123347,-0.7005163573646909
94394266.95135003,97696103.00955895,94394266.95135003,97696103.00955895,0.40687184030754325,0.42110389228258166,-0.10622632920928332,-0.1014922407164392,-0.4739442560632783,-0.4559438763065766
340809144.008804,341134113.1101949,318021321.1756748,327936798.32051706,1.4690049310724311,1.4704056599577366,0.03148517952558244,0.03445026805648006,-0.8389609877054148,-0.8196451808992001
933165380.6162328,1037361228.0178921,779936450.9165493,907936837.6872878,4.022264571621693,4.471384603525397,0.11319947518851317,0.1263267252380858,-0.5779022835738451,-0.5370338407960218
338549621.5823985,350447882.3131983,317654173.73076916,330286132.1219477,1.459265610268959,1.5105512168672341,0.031373311849272764,0.03513741704099711,-0.6017497384202817,-0.573036299418228
602117350.7937412,635886943.9868925,521753821.1173844,568140566.6175438,2.5953334085937123,2.740891999943502,0.07765119993334366,0.08529967973992678,-0.6191777542675072,-0.5807641183325053
213313970.6230882,219132442.7660966,213313970.6230882,219132442.7660966,0.9194567699271043,0.944536391233175,-0.008749311407202465,-0.00592635340908578,-0.7960830548320464,-0.7997559353371149
1347566574.1026409,1241119286.9228523,1103250158.9010112,1041407031.770077,5.808476612511383,5.3496520988053975,0.1429704387214077,0.13806221989554235,-0.5967642054352487,-0.5474791392978464
395969757.67592543,385317354.9531218,360844995.4524631,380994600.1029355,1.706766196878989,1.660850667901387,0.043588017466592716,0.048718362728318934,-0.7935052408708921,-0.7472543586000733
498542063.3344472,538871528.5509137,440828383.0033084,498753204.55942404,2.1488882040277897,2.322722105822904,0.06229067245126202,0.07357296712806613,-0.5957359495469463,-0.5640258322288307
817342981.6773541,807046002.9096819,689627539.1905118,714115252.4226391,3.523030093436871,3.4786465642658704,0.10245687960694222,0.10551394045818935,-0.6690350062116452,-0.5628304977449008
6255765036.812434,4302049984.253339,4931518239.17095,3471823632.9769177,26.96450446901911,18.5433188976437,0.26752695368521584,0.2385438237401798,-0.5181833850808386,-0.44519156197576193
3474813643.5622187,2768546688.619615,2762494337.6435285,2244994144.7898574,14.97764501535439,11.933390899222479,0.2196595308770437,0.20248242407703226,-0.5144167214113945,-0.4617884401237562
993361177.6141124,934760713.8902712,827344311.2008109,793332702.5526936,4.281729213853932,4.029141008147721,0.11831386618924872,0.1146778436154618,-0.6723554013171735,-0.6342999539480907
76116613.89451997,78810593.95517173,76116613.89451997,78810593.95517173,0.32808885299362056,0.3397008360136713,-0.13764048614103164,-0.1323389828631314,-0.6374511192199966,-0.6144618388535836
342307762.5752232,407076676.51982397,319022714.6267015,387678906.5217787,1.4754644938587207,1.7546408470682067,0.03178952805194067,0.05035155874086168,-0.702293821741403,-0.6134334024488666
1235619369.9221869,1124287846.048827,1015818022.011189,948639911.3461533,5.325945560009426,4.846068301934599,0.13594063734300932,0.13008987390441062,-0.705943996384647,-0.6879515802904692
1332483809.0307527,1267260039.0166976,1091518215.5609922,1063920541.7069134,5.743464694098072,5.462327754382318,0.142061983009433,0.1398837653807904,-0.7246923269849102,-0.6954417040990561
249782018.0016202,248969021.49099025,246991949.08253822,248969021.49099025,1.0766466293173285,1.073142334012889,0.00641538401141726,0.007225875288700865,-0.7919182006640424,-0.7638668765241899
8419096517.674388,6160842562.428498,6618996903.419828,4914579174.143812,36.289209127906844,26.55535587253663,0.29187404314208165,0.26724265238034195,-0.5537344431744745,-0.4921697518344691
328422935.98038596,341398899.1224845,309537453.3566013,328181798.8663717,1.4156161033637327,1.4715469789762263,0.028860588250152724,0.034522196251701165,-0.7149672783628058,-0.6551266996910934
1082454616.1125307,1028390227.0153928,896485632.9666817,877922678.0526917,4.66575265565746,4.4327164957560035,0.125235581943963,0.12343480967425358,-0.7977050796616103,-0.752713068588759
279295512.64857656,323620237.6383881,269903121.10270107,317154421.36334115,1.20385996831283,1.3949148174068453,0.015356700987713075,0.031220795650628616,-0.7255278655549584,-0.6522772139532866
2250998780.6603928,1997237815.3080716,1807947718.8306675,1628155285.8407078,9.702580951122382,8.608783686672723,0.18448545694901902,0.17574370924190463,-0.8209121960649912,-0.7656793181937062
122478289.10256734,126480174.1711745,122478289.10256734,126480174.1711745,0.5279236599248592,0.5451731645309246,-0.07200577186852089,-0.06802034046355962,-0.6588483375100149,-0.646002088346406
340038456.7294541,384692728.86357844,317333273.6647787,366655021.239952,1.4656830031441987,1.6581583140671485,0.03127541088486706,0.04510061742142027,-0.7415137107239751,-0.6340146037944019
281792618.4125699,288006962.7793932,272117400.9563279,280871136.9053864,1.2146233552265944,1.2414093223249707,0.016172054759245123,0.01931922047216101,-0.7298662523287902,-0.6988178688538622
635165187.8900244,612839717.1375773,547524923.3763779,563124329.0856154,2.737780982284588,2.6415505049033503,0.08198933314951565,0.0845065788274981,-0.7409691536924423,-0.6930516353641232
87315729.15640587,114222729.06480569,87315729.15640587,114222729.06480569,0.3763609015362322,0.49233934941726587,-0.11723530643015571,-0.0808240404239138,-0.7864765221271971,-0.6506451142557901
349079375.43459946,364359801.19977367,324574768.9102293,343297618.57918817,1.5046524803215493,1.570516384481783,0.03345682340779403,0.038842438450004055,-0.6489321770686981,-0.6007084202351924
223777032.02424017,287827328.2315272,223777032.02424017,287827328.2315272,0.9645561725182765,1.2406350354807207,-0.003738800862116284,0.021737652832114915,-0.6721289925624728,-0.6183557060302987
301201350.5431703,341163064.9986509,287056640.32591456,336848575.46185887,1.298281683375734,1.470530452580392,0.02147316245173992,0.03702695745171097,-0.6556873216968806,-0.5832083270341912
311918914.14457464,324629085.4726967,296048846.07962304,309117402.6293221,1.3444780782093735,1.399263299451279,0.024507784245687572,0.028728443595010124,-0.7811012146401618,-0.7703629905590712
114759526.0784219,121636923.45189574,114759526.0784219,121636923.45189574,0.49465312964837027,0.5242970838443782,-0.08022409255541454,-0.07286644824166089,-0.8576331233856671,-0.8476322340705306
143296673.99139553,152009009.4662399,143296673.99139553,152009009.4662399,0.6176580775491187,0.6552112476993099,-0.05297333042654552,-0.04607737795178693,-0.5623352632285912,-0.5387735876352875
31257862614.49672,18228435399.043358,24433292382.649567,14313578590.858948,134.7321664417962,78.57084223725585,0.4014806785260676,0.3561985878331009,-0.5935168175687813,-0.5097023453242083
178618598.31904942,182079239.74110234,178618598.31904942,182079239.74110234,0.7699077513752131,0.7848243092288893,-0.027862757627150146,-0.02575258209111074,-0.6632297992471525,-0.6649706406618312
952829667.1714101,963102887.3524745,795410587.9694448,827332676.375389,4.107024427462974,4.151305548933079,0.11490474442966328,0.1183126499761091,-0.7700092702548434,-0.7555944996928203
281879213.4781043,288876225.7286203,273573923.5860767,281508061.8542518,1.2149966098194152,1.245156145381984,0.01670405274163273,0.019543616534695434,-0.5624870430315234,-0.5213651817557007
166031751.88961107,174997375.92568806,166031751.88961107,174997375.92568806,0.7156541029724615,0.7542990341624485,-0.03600507792850312,-0.030127690659025402,-0.5927101257496472,-0.5464627899162824
3020841697.290811,2599097819.617618,2408339596.934208,2110065460.0230172,13.020869384874185,11.203007843179389,0.20830413511444412,0.19733864433995668,-0.5813987909342633,-0.5248008152437528
13399870874.54272,10144634750.242115,10504081447.58511,7984407659.002884,57.75806411440828,43.72687392345739,0.3302742981908351,0.30743349155047095,-0.682525507683534,-0.6220610153418091
628970925.1227833,759020467.2834384,542563281.4005733,684762720.6687458,2.7110815738051004,3.2716399451872347,0.08117199012277448,0.10183551927339898,-0.5786203598364623,-0.49609933796795747
1215269618.4294066,1197654715.6142607,1000135745.5018394,1029282650.626415,5.2382311139198565,5.162304808682158,0.1346122965633259,0.1370639401674119,-0.4861859496842067,-0.4365075426336854
277583212.2963843,277938505.71763515,269741630.72151464,270297865.2600743,1.1964793633464839,1.198010800507048,0.015296921966285768,0.01550264299180366,-0.6855747179458181,-0.681826148741802
8897194189.75355,6586498125.822851,6992118061.679489,5217195292.257895,38.34997495583426,28.390078128546772,0.29641948759836223,0.2721808571368943,-0.5609661291810915,-0.5209673753797166
262034162.39275554,307491077.7800863,256358278.97695923,307491077.7800863,1.129457596520498,1.325392576638303,0.010187283757465006,0.02821480855376122,-0.7197866003580485,-0.684759148648862
1905801187.6428714,1570690556.6845636,1538644888.1931858,1295504005.1866357,8.214660291564101,6.770217916743809,0.1710128613593671,0.15656284162855233,-0.6671734398730884,-0.6308597927582351
2363249986.088107,2039990596.8466039,1895312082.103604,1691760007.120512,10.186422353828048,8.793062917442258,0.1884157085424673,0.17894505518367065,-0.739823320842907,-0.6995930692229397
110652387.1124675,110717272.00027724,110652387.1124675,110717272.00027724,0.47694994445029093,0.4772296206908502,-0.08491703162433531,-0.0848410065710494,-0.6110505621827763,-0.5894808069376498
654456969.7258912,722156942.7415923,563209917.5207458,635827226.1346375,2.820935214335738,3.1127454428516907,0.08452017633209241,0.09530389654557836,-0.5159411057566043,-0.486884047402698
